,GO_ID,GO_Term,Depth,Propagated_Enrichment,Original_Enrichment,P_Value,Child_Count
15206,GO:0098862,cluster of actin-based cell projections,2,0.0,1.0,1.0,2
15207,GO:0098918,structural constituent of synapse,2,0.0,1.0,1.0,3
15208,GO:0099023,vesicle tethering complex,2,0.0,1.0,1.0,8
15209,GO:0099086,synaptonemal structure,2,0.0,1.0,1.0,2
15210,GO:0120082,smooth endoplasmic reticulum cisterna,2,0.0,1.0,1.0,2
15211,GO:0120114,Sm-like protein family complex,2,0.0,1.0,1.0,7
15212,GO:0120339,radial spoke base,2,0.0,1.0,1.0,3
15213,GO:0140029,exocytic process,2,0.0,1.0,1.0,15
15214,GO:0140096,"catalytic activity, acting on a protein",2,0.0,1.0,1.0,91
15215,GO:0140142,nucleocytoplasmic carrier activity,2,0.0,1.0,1.0,2
15216,GO:0140253,cell-cell fusion,2,0.0,1.0,1.0,1
15217,GO:0140299,molecular sensor activity,2,0.0,1.0,1.0,14
15218,GO:0140318,protein transporter activity,2,0.0,1.0,1.0,3
15219,GO:0140319,receptor decoy activity,2,0.0,1.0,1.0,1
15220,GO:0140414,phosphopantetheine-dependent carrier activity,2,0.0,1.0,1.0,2
15221,GO:0140487,metal ion sequestering activity,2,0.0,1.0,1.0,3
15222,GO:0140513,nuclear protein-containing complex,2,0.0,1.0,1.0,171
15223,GO:0140534,endoplasmic reticulum protein-containing complex,2,0.0,1.0,1.0,38
15224,GO:0140535,intracellular protein-containing complex,2,0.0,1.0,1.0,95
15225,GO:0140597,protein carrier chaperone,2,0.0,1.0,1.0,3
15226,GO:0140640,"catalytic activity, acting on a nucleic acid",2,0.0,1.0,1.0,3
15227,GO:0140659,cytoskeletal motor regulator activity,2,0.0,1.0,1.0,2
15228,GO:0140677,molecular function activator activity,2,0.0,1.0,1.0,7
15229,GO:0140678,molecular function inhibitor activity,2,0.0,1.0,1.0,9
15230,GO:0141108,transporter regulator activity,2,0.0,1.0,1.0,3
15231,GO:0150005,enzyme activator complex,2,0.0,1.0,1.0,5
15232,GO:0160065,SIN/MEN signaling complex,2,0.0,1.0,1.0,2
15233,GO:0160215,deacylase activity,2,0.0,1.0,1.0,4
15234,GO:0170060,microtubule destablizing activity,2,0.0,1.0,1.0,1
15235,GO:1902695,metallochaperone complex,2,0.0,1.0,1.0,1
15236,GO:1903502,translation repressor complex,2,0.0,1.0,1.0,1
15237,GO:1903503,ATPase inhibitor complex,2,0.0,1.0,1.0,1
15238,GO:1904090,peptidase inhibitor complex,2,0.0,1.0,1.0,1
15239,GO:1904091,non-ribosomal peptide synthetase activity,2,0.0,1.0,1.0,2
15240,GO:1990015,ensheathing process,2,0.0,1.0,1.0,1
15241,GO:1990078,replication inhibiting complex,2,0.0,1.0,1.0,4
15242,GO:1990104,DNA bending complex,2,0.0,1.0,1.0,3
15243,GO:1990229,iron-sulfur cluster assembly complex,2,0.0,1.0,1.0,5
15244,GO:1990249,"nucleotide-excision repair, DNA damage recognition complex",2,0.0,1.0,1.0,1
15245,GO:1990351,transporter complex,2,0.0,1.0,1.0,9
15246,GO:1990427,stereocilia tip-link density,2,0.0,1.0,1.0,2
15247,GO:1990563,extracellular exosome complex,2,0.0,1.0,1.0,1
15248,GO:1990586,divisome complex,2,0.0,1.0,1.0,2
15249,GO:1990636,reproductive senescence,2,0.0,1.0,1.0,1
15250,GO:1990684,protein-lipid-RNA complex,2,0.0,1.0,1.0,2
15251,GO:1990748,cellular detoxification,2,0.0,1.0,1.0,8
15252,GO:1990752,microtubule end,2,0.0,1.0,1.0,4
15253,GO:1990904,ribonucleoprotein complex,2,0.0,1.0,1.0,20
15254,GO:1990923,PET complex,2,0.0,1.0,1.0,1
237,GO:0016043,cellular component organization,3,6727.26,1.98,0.0033533277725857,34
8,GO:0016788,"hydrolase activity, acting on ester bonds",3,5255.67,17.7,1.1936778482832903e-93,9
10,GO:0009056,catabolic process,3,4484.84,10.48,8.242950986824714e-78,74
47,GO:0044238,primary metabolic process,3,4484.84,1.9,1.3947193829322565e-23,7
358,GO:0050794,regulation of cellular process,3,3669.41,0.76,0.8553441384864442,59
38,GO:0071814,protein-lipid complex binding,3,2242.42,507.72,1.7499181697141197e-29,1
177,GO:0051239,regulation of multicellular organismal process,3,2242.42,5.42,1.6131974304602507e-05,58
297,GO:0048518,positive regulation of biological process,3,2242.42,1.94,0.0424455933797153,34
387,GO:1901135,carbohydrate derivative metabolic process,3,1922.07,0.89,0.6843983991368264,33
171,GO:0032879,regulation of localization,3,1441.55,6.77,7.804821587261797e-06,19
28,GO:0034185,apolipoprotein binding,3,1382.31,1382.31,1.4130648178428157e-43,1
265,GO:0050793,regulation of developmental process,3,1223.14,2.6,0.0184583199891074,78
43,GO:0043394,proteoglycan binding,3,704.76,435.29,2.3516807353728048e-26,3
268,GO:0031090,organelle membrane,3,692.51,2.09,0.0155839189027411,13
116,GO:1901700,response to oxygen-containing compound,3,611.57,9.96,6.660020292448042e-10,142
220,GO:0097006,regulation of plasma lipoprotein particle levels,3,611.57,611.57,0.0016339392088922,0
179,GO:0022600,digestive system process,3,576.62,59.01,2.017182063274357e-05,11
222,GO:0042750,hibernation,3,517.48,517.48,0.0019307356006364,0
331,GO:0006793,phosphorus metabolic process,3,509.64,1.41,0.105495876420887,12
227,GO:0044241,lipid digestion,3,448.48,448.48,0.0022274448356881,0
364,GO:0006810,transport,3,368.62,1.23,0.343475196200673,46
350,GO:0006575,modified amino acid metabolic process,3,354.07,1.83,0.2980358095527972,32
34,GO:1990777,lipoprotein particle,3,352.38,229.99,2.205012217381771e-33,1
42,GO:0055088,lipid homeostasis,3,307.18,109.8,1.694336624477919e-26,8
235,GO:0017129,triglyceride binding,3,280.3,280.3,0.0035615585094532,0
134,GO:0033993,response to lipid,3,211.55,14.64,1.3273683392462125e-08,36
218,GO:0070887,cellular response to chemical stimulus,3,211.55,5.01,0.0013223887406178,37
23,GO:0005539,glycosaminoglycan binding,3,201.31,141.25,8.956469803588899e-45,6
242,GO:0034383,low-density lipoprotein particle clearance,3,172.49,172.49,0.0057811666393194,0
378,GO:0006952,defense response,3,168.18,1.07,0.5624397065116045,7
192,GO:0071830,triglyceride-rich lipoprotein particle clearance,3,156.45,151.17,8.475926944626512e-05,2
89,GO:0007584,response to nutrient,3,106.44,62.07,1.1597376563530205e-12,3
182,GO:0031669,cellular response to nutrient levels,3,106.44,14.77,2.50058648722424e-05,6
356,GO:0044093,positive regulation of molecular function,3,105.11,1.98,0.3977050238958924,9
373,GO:0050790,regulation of catalytic activity,3,105.11,1.14,0.5860327401091856,11
238,GO:0009058,biosynthetic process,3,92.79,0.57,0.998907545287323,74
264,GO:1901376,organic heteropentacyclic compound metabolic process,3,90.91,56.53,0.0175368480220157,9
354,GO:0019748,secondary metabolic process,3,90.91,2.11,0.3776521234641672,41
169,GO:0007548,sex differentiation,3,82.37,82.37,7.467329926628248e-06,2
351,GO:0010038,response to metal ion,3,73.93,2.64,0.3157037742651732,19
81,GO:0043170,macromolecule metabolic process,3,73.12,0.04,0.9999999999999988,17
365,GO:0006790,sulfur compound metabolic process,3,73.12,0.4,0.9223092231690372,57
332,GO:0048583,regulation of response to stimulus,3,65.82,1.87,0.130019610313318,38
339,GO:0048513,animal organ development,3,57.5,2.25,0.223073362524907,32
267,GO:0032094,response to food,3,50.2,50.2,0.0197257021975797,1
303,GO:0048519,negative regulation of biological process,3,42.05,0.2,0.9944138499668732,41
325,GO:1901615,organic hydroxy compound metabolic process,3,31.69,1.95,0.1493949653278337,33
388,GO:0044281,small molecule metabolic process,3,31.69,0.97,0.6022042822487901,19
233,GO:0009725,response to hormone,3,31.53,6.88,0.0028497210064305,19
260,GO:0014070,response to organic cyclic compound,3,31.53,5.69,0.0161049092640505,123
63,GO:0141061,disruption of cell in another organism,3,29.58,29.58,6.754554960403066e-17,1
239,GO:0043229,intracellular organelle,3,26.49,0.35,0.9993046647734232,2
314,GO:0043228,membraneless organelle,3,26.49,0.22,0.991385986599503,4
180,GO:0120025,plasma membrane bounded cell projection,3,24.73,6.95,2.1330408581218715e-05,23
291,GO:0043495,protein-membrane adaptor activity,3,22.88,22.88,0.0427758289369522,15
381,GO:0043167,ion binding,3,21.71,0.95,0.6825846505887079,2
287,GO:0043227,membrane-bounded organelle,3,21.07,0.43,0.9930503266347636,5
231,GO:1901698,response to nitrogen compound,3,20.75,6.91,0.0028083885490711,115
216,GO:0043207,response to external biotic stimulus,3,10.96,4.13,0.0007257052197271,6
167,GO:0017171,serine hydrolase activity,3,10.26,10.26,6.043781773948854e-06,1
330,GO:0001101,response to acid chemical,3,10.19,5.41,0.1688897403607205,4
262,GO:0009410,response to xenobiotic stimulus,3,10.1,10.1,0.0170295722218987,1
230,GO:0042802,identical protein binding,3,8.36,3.79,0.0025413171921103,1
234,GO:0046983,protein dimerization activity,3,8.36,4.11,0.0035155869076917,2
369,GO:0043233,organelle lumen,3,7.37,1.23,0.5586775128989351,4
345,GO:0007275,multicellular organism development,3,5.51,3.22,0.2672794697556709,5
226,GO:0005102,signaling receptor binding,3,4.52,4.52,0.0021933392080123,55
349,GO:0071495,cellular response to endogenous stimulus,3,4.44,2.88,0.2935897701264675,5
341,GO:0070482,response to oxygen levels,3,4.4,3.81,0.231108542195207,4
236,GO:0005886,plasma membrane,3,1.92,1.92,0.0027757821352907,4
380,GO:0016746,acyltransferase activity,3,0.46,0.46,0.8889576977571905,3
13929,GO:0000109,nucleotide-excision repair complex,3,0.0,1.0,1.0,9
13930,GO:0000118,histone deacetylase complex,3,0.0,1.0,1.0,7
13931,GO:0000120,RNA polymerase I transcription regulator complex,3,0.0,1.0,1.0,3
13932,GO:0000149,SNARE binding,3,0.0,1.0,1.0,1
13933,GO:0000278,mitotic cell cycle,3,0.0,1.0,1.0,4
13934,GO:0000279,M phase,3,0.0,1.0,1.0,2
13935,GO:0000320,re-entry into mitotic cell cycle,3,0.0,1.0,1.0,1
13936,GO:0000347,THO complex,3,0.0,1.0,1.0,2
13937,GO:0000775,"chromosome, centromeric region",3,0.0,1.0,1.0,1
13938,GO:0000781,"chromosome, telomeric region",3,0.0,1.0,1.0,2
13939,GO:0000782,telomere cap complex,3,0.0,1.0,1.0,2
13940,GO:0000786,nucleosome,3,0.0,1.0,1.0,2
13941,GO:0000792,heterochromatin,3,0.0,1.0,1.0,9
13942,GO:0000902,cell morphogenesis,3,0.0,1.0,1.0,21
13943,GO:0000910,cytokinesis,3,0.0,1.0,1.0,4
13944,GO:0000934,porous cell septum,3,0.0,1.0,1.0,1
13945,GO:0000935,division septum,3,0.0,1.0,1.0,2
13946,GO:0000981,"DNA-binding transcription factor activity, RNA polymerase II-specific",3,0.0,1.0,1.0,3
13947,GO:0001098,basal transcription machinery binding,3,0.0,1.0,1.0,2
13948,GO:0001216,DNA-binding transcription activator activity,3,0.0,1.0,1.0,2
13949,GO:0001217,DNA-binding transcription repressor activity,3,0.0,1.0,1.0,3
13950,GO:0001525,angiogenesis,3,0.0,1.0,1.0,5
13951,GO:0001539,cilium or flagellum-dependent cell motility,3,0.0,1.0,1.0,2
13952,GO:0001545,primary ovarian follicle growth,3,0.0,1.0,1.0,2
13953,GO:0001548,follicular fluid formation in ovarian follicle antrum,3,0.0,1.0,1.0,3
13954,GO:0001565,phorbol ester receptor activity,3,0.0,1.0,1.0,1
13955,GO:0001568,blood vessel development,3,0.0,1.0,1.0,5
13956,GO:0001653,peptide receptor activity,3,0.0,1.0,1.0,3
13957,GO:0001659,temperature homeostasis,3,0.0,1.0,1.0,5
13958,GO:0001671,ATPase activator activity,3,0.0,1.0,1.0,1
13959,GO:0001704,formation of primary germ layer,3,0.0,1.0,1.0,3
13960,GO:0001708,cell fate specification,3,0.0,1.0,1.0,23
13961,GO:0001709,cell fate determination,3,0.0,1.0,1.0,21
13962,GO:0001763,morphogenesis of a branching structure,3,0.0,1.0,1.0,4
13963,GO:0001846,opsonin binding,3,0.0,1.0,1.0,6
13964,GO:0001848,complement binding,3,0.0,1.0,1.0,8
13965,GO:0001887,selenium compound metabolic process,3,0.0,1.0,1.0,2
13966,GO:0001974,blood vessel remodeling,3,0.0,1.0,1.0,1
13967,GO:0002118,aggressive behavior,3,0.0,1.0,1.0,6
13968,GO:0002249,lymphocyte anergy,3,0.0,1.0,1.0,2
13969,GO:0002250,adaptive immune response,3,0.0,1.0,1.0,5
13970,GO:0002251,organ or tissue specific immune response,3,0.0,1.0,1.0,3
13971,GO:0002263,cell activation involved in immune response,3,0.0,1.0,1.0,4
13972,GO:0002266,follicular dendritic cell activation,3,0.0,1.0,1.0,2
13973,GO:0002340,central B cell selection,3,0.0,1.0,1.0,2
13974,GO:0002343,peripheral B cell selection,3,0.0,1.0,1.0,3
13975,GO:0002346,B cell positive selection,3,0.0,1.0,1.0,2
13976,GO:0002347,response to tumor cell,3,0.0,1.0,1.0,4
13977,GO:0002352,B cell negative selection,3,0.0,1.0,1.0,2
13978,GO:0002387,immune response in gut-associated lymphoid tissue,3,0.0,1.0,1.0,3
13979,GO:0002434,immune complex clearance,3,0.0,1.0,1.0,2
13980,GO:0002443,leukocyte mediated immunity,3,0.0,1.0,1.0,4
13981,GO:0002450,B cell antigen processing and presentation,3,0.0,1.0,1.0,2
13982,GO:0002468,dendritic cell antigen processing and presentation,3,0.0,1.0,1.0,2
13983,GO:0002475,antigen processing and presentation via MHC class Ib,3,0.0,1.0,1.0,2
13984,GO:0002504,antigen processing and presentation of peptide or polysaccharide antigen via MHC class II,3,0.0,1.0,1.0,2
13985,GO:0002508,central tolerance induction,3,0.0,1.0,1.0,4
13986,GO:0002513,tolerance induction to self antigen,3,0.0,1.0,1.0,2
13987,GO:0002514,B cell tolerance induction,3,0.0,1.0,1.0,3
13988,GO:0002517,T cell tolerance induction,3,0.0,1.0,1.0,3
13989,GO:0002538,arachidonate metabolite production involved in inflammatory response,3,0.0,1.0,1.0,2
13990,GO:0002563,somatic diversification of immune receptors via alternate splicing,3,0.0,1.0,1.0,1
13991,GO:0002566,somatic diversification of immune receptors via somatic mutation,3,0.0,1.0,1.0,1
13992,GO:0002568,somatic diversification of T cell receptor genes,3,0.0,1.0,1.0,2
13993,GO:0002569,somatic diversification of immune receptors by N region addition,3,0.0,1.0,1.0,2
13994,GO:0002682,regulation of immune system process,3,0.0,1.0,1.0,16
13995,GO:0002745,antigen processing and presentation initiated by receptor mediated uptake of antigen,3,0.0,1.0,1.0,2
13996,GO:0002746,antigen processing and presentation following pinocytosis,3,0.0,1.0,1.0,2
13997,GO:0003002,regionalization,3,0.0,1.0,1.0,41
13998,GO:0003012,muscle system process,3,0.0,1.0,1.0,4
13999,GO:0003013,circulatory system process,3,0.0,1.0,1.0,5
14000,GO:0003014,renal system process,3,0.0,1.0,1.0,9
14001,GO:0003016,respiratory system process,3,0.0,1.0,1.0,2
14002,GO:0003170,heart valve development,3,0.0,1.0,1.0,5
14003,GO:0003179,heart valve morphogenesis,3,0.0,1.0,1.0,6
14004,GO:0003188,heart valve formation,3,0.0,1.0,1.0,6
14005,GO:0003205,cardiac chamber development,3,0.0,1.0,1.0,5
14006,GO:0003206,cardiac chamber morphogenesis,3,0.0,1.0,1.0,5
14007,GO:0003207,cardiac chamber formation,3,0.0,1.0,1.0,5
14008,GO:0003279,cardiac septum development,3,0.0,1.0,1.0,2
14009,GO:0003392,cell adhesion involved in retrograde extension,3,0.0,1.0,1.0,1
14010,GO:0003676,nucleic acid binding,3,0.0,1.0,1.0,6
14011,GO:0003712,transcription coregulator activity,3,0.0,1.0,1.0,2
14012,GO:0004325,ferrochelatase activity,3,0.0,1.0,1.0,1
14013,GO:0004386,helicase activity,3,0.0,1.0,1.0,3
14014,GO:0004497,monooxygenase activity,3,0.0,1.0,1.0,58
14015,GO:0004857,enzyme inhibitor activity,3,0.0,1.0,1.0,30
14016,GO:0004888,transmembrane signaling receptor activity,3,0.0,1.0,1.0,36
14017,GO:0005030,neurotrophin receptor activity,3,0.0,1.0,1.0,2
14018,GO:0005048,signal sequence binding,3,0.0,1.0,1.0,8
14019,GO:0005214,structural constituent of chitin-based cuticle,3,0.0,1.0,1.0,3
14020,GO:0005275,amine transmembrane transporter activity,3,0.0,1.0,1.0,2
14021,GO:0005326,neurotransmitter transmembrane transporter activity,3,0.0,1.0,1.0,2
14022,GO:0005342,organic acid transmembrane transporter activity,3,0.0,1.0,1.0,4
14023,GO:0005496,steroid binding,3,0.0,1.0,1.0,10
14024,GO:0005518,collagen binding,3,0.0,1.0,1.0,2
14025,GO:0005527,macrolide binding,3,0.0,1.0,1.0,2
14026,GO:0005543,phospholipid binding,3,0.0,1.0,1.0,9
14027,GO:0005548,phospholipid transporter activity,3,0.0,1.0,1.0,9
14028,GO:0005583,fibrillar collagen trimer,3,0.0,1.0,1.0,7
14029,GO:0005593,FACIT collagen trimer,3,0.0,1.0,1.0,8
14030,GO:0005598,short-chain collagen trimer,3,0.0,1.0,1.0,2
14031,GO:0005618,cell wall,3,0.0,1.0,1.0,5
14032,GO:0005677,chromatin silencing complex,3,0.0,1.0,1.0,3
14033,GO:0005681,spliceosomal complex,3,0.0,1.0,1.0,10
14034,GO:0005697,telomerase holoenzyme complex,3,0.0,1.0,1.0,1
14035,GO:0005727,extrachromosomal circular DNA,3,0.0,1.0,1.0,2
14036,GO:0005732,sno(s)RNA-containing ribonucleoprotein complex,3,0.0,1.0,1.0,3
14037,GO:0005813,centrosome,3,0.0,1.0,1.0,1
14038,GO:0005816,spindle pole body,3,0.0,1.0,1.0,2
14039,GO:0005826,actomyosin contractile ring,3,0.0,1.0,1.0,2
14040,GO:0005839,proteasome core complex,3,0.0,1.0,1.0,2
14041,GO:0005849,mRNA cleavage factor complex,3,0.0,1.0,1.0,2
14042,GO:0005871,kinesin complex,3,0.0,1.0,1.0,4
14043,GO:0005938,cell cortex,3,0.0,1.0,1.0,1
14044,GO:0006081,aldehyde metabolic process,3,0.0,1.0,1.0,17
14045,GO:0006091,generation of precursor metabolites and energy,3,0.0,1.0,1.0,12
14046,GO:0006403,RNA localization,3,0.0,1.0,1.0,7
14047,GO:0006413,translational initiation,3,0.0,1.0,1.0,2
14048,GO:0006450,regulation of translational fidelity,3,0.0,1.0,1.0,4
14049,GO:0006458,'de novo' protein folding,3,0.0,1.0,1.0,2
14050,GO:0006518,peptide metabolic process,3,0.0,1.0,1.0,5
14051,GO:0006805,xenobiotic metabolic process,3,0.0,1.0,1.0,27
14052,GO:0006910,"phagocytosis, recognition",3,0.0,1.0,1.0,1
14053,GO:0006935,chemotaxis,3,0.0,1.0,1.0,9
14054,GO:0006949,syncytium formation,3,0.0,1.0,1.0,2
14055,GO:0006959,humoral immune response,3,0.0,1.0,1.0,4
14056,GO:0006970,response to osmotic stress,3,0.0,1.0,1.0,6
14057,GO:0006979,response to oxidative stress,3,0.0,1.0,1.0,5
14058,GO:0006991,response to sterol depletion,3,0.0,1.0,1.0,1
14059,GO:0007018,microtubule-based movement,3,0.0,1.0,1.0,8
14060,GO:0007059,chromosome segregation,3,0.0,1.0,1.0,1
14061,GO:0007114,cell budding,3,0.0,1.0,1.0,2
14062,GO:0007164,establishment of tissue polarity,3,0.0,1.0,1.0,1
14063,GO:0007204,positive regulation of cytosolic calcium ion concentration,3,0.0,1.0,1.0,5
14064,GO:0007276,gamete generation,3,0.0,1.0,1.0,2
14065,GO:0007349,cellularization,3,0.0,1.0,1.0,5
14066,GO:0007379,segment specification,3,0.0,1.0,1.0,4
14067,GO:0007487,analia development,3,0.0,1.0,1.0,2
14068,GO:0007530,sex determination,3,0.0,1.0,1.0,7
14069,GO:0007535,donor selection,3,0.0,1.0,1.0,2
14070,GO:0007588,excretion,3,0.0,1.0,1.0,4
14071,GO:0007591,"molting cycle, chitin-based cuticle",3,0.0,1.0,1.0,1
14072,GO:0007622,rhythmic behavior,3,0.0,1.0,1.0,1
14073,GO:0007626,locomotory behavior,3,0.0,1.0,1.0,7
14074,GO:0007631,feeding behavior,3,0.0,1.0,1.0,7
14075,GO:0007635,chemosensory behavior,3,0.0,1.0,1.0,4
14076,GO:0007638,mechanosensory behavior,3,0.0,1.0,1.0,1
14077,GO:0008023,transcription elongation factor complex,3,0.0,1.0,1.0,8
14078,GO:0008038,neuron recognition,3,0.0,1.0,1.0,5
14079,GO:0008047,enzyme activator activity,3,0.0,1.0,1.0,28
14080,GO:0008092,cytoskeletal protein binding,3,0.0,1.0,1.0,20
14081,GO:0008093,cytoskeletal anchor activity,3,0.0,1.0,1.0,2
14082,GO:0008134,transcription factor binding,3,0.0,1.0,1.0,3
14083,GO:0008217,regulation of blood pressure,3,0.0,1.0,1.0,5
14084,GO:0008233,peptidase activity,3,0.0,1.0,1.0,11
14085,GO:0008356,asymmetric cell division,3,0.0,1.0,1.0,5
14086,GO:0008366,axon ensheathment,3,0.0,1.0,1.0,5
14087,GO:0008514,organic anion transmembrane transporter activity,3,0.0,1.0,1.0,42
14088,GO:0008608,attachment of spindle microtubules to kinetochore,3,0.0,1.0,1.0,3
14089,GO:0009266,response to temperature stimulus,3,0.0,1.0,1.0,8
14090,GO:0009268,response to pH,3,0.0,1.0,1.0,5
14091,GO:0009289,pilus,3,0.0,1.0,1.0,3
14092,GO:0009291,unidirectional conjugation,3,0.0,1.0,1.0,1
14093,GO:0009308,amine metabolic process,3,0.0,1.0,1.0,9
14094,GO:0009314,response to radiation,3,0.0,1.0,1.0,3
14095,GO:0009317,acetyl-CoA carboxylase complex,3,0.0,1.0,1.0,1
14096,GO:0009330,"DNA topoisomerase type II (double strand cut, ATP-hydrolyzing) complex",3,0.0,1.0,1.0,2
14097,GO:0009368,endopeptidase Clp complex,3,0.0,1.0,1.0,2
14098,GO:0009453,energy taxis,3,0.0,1.0,1.0,7
14099,GO:0009521,photosystem,3,0.0,1.0,1.0,2
14100,GO:0009526,plastid envelope,3,0.0,1.0,1.0,5
14101,GO:0009581,detection of external stimulus,3,0.0,1.0,1.0,6
14102,GO:0009582,detection of abiotic stimulus,3,0.0,1.0,1.0,7
14103,GO:0009593,detection of chemical stimulus,3,0.0,1.0,1.0,21
14104,GO:0009595,detection of biotic stimulus,3,0.0,1.0,1.0,4
14105,GO:0009606,tropism,3,0.0,1.0,1.0,6
14106,GO:0009611,response to wounding,3,0.0,1.0,1.0,7
14107,GO:0009612,response to mechanical stimulus,3,0.0,1.0,1.0,6
14108,GO:0009629,response to gravity,3,0.0,1.0,1.0,4
14109,GO:0009636,response to toxic substance,3,0.0,1.0,1.0,7
14110,GO:0009798,axis specification,3,0.0,1.0,1.0,12
14111,GO:0009799,specification of symmetry,3,0.0,1.0,1.0,3
14112,GO:0009812,flavonoid metabolic process,3,0.0,1.0,1.0,9
14113,GO:0009820,alkaloid metabolic process,3,0.0,1.0,1.0,9
14114,GO:0009847,spore germination,3,0.0,1.0,1.0,2
14115,GO:0009875,pollen-pistil interaction,3,0.0,1.0,1.0,2
14116,GO:0009880,embryonic pattern specification,3,0.0,1.0,1.0,4
14117,GO:0009881,photoreceptor activity,3,0.0,1.0,1.0,3
14118,GO:0009886,post-embryonic animal morphogenesis,3,0.0,1.0,1.0,40
14119,GO:0009887,animal organ morphogenesis,3,0.0,1.0,1.0,28
14120,GO:0009888,tissue development,3,0.0,1.0,1.0,27
14121,GO:0009897,external side of plasma membrane,3,0.0,1.0,1.0,2
14122,GO:0009900,dehiscence,3,0.0,1.0,1.0,2
14123,GO:0009988,cell-cell recognition,3,0.0,1.0,1.0,4
